




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Beale
============================================================================
parameter;GEOreal1_P;AGEOreal1_P;
754;1,5;1,2031312834273231;
755;1,5;1,2226802433190094;
756;1,5;1,0948180418861602;
757;1,5;1,028023668328761;
758;1,5;1,1350748678089824;
759;1,5;0,9802729165406547;
760;1,5;0,9468047240348573;
761;1,5;1,0899041167350805;
762;1,5;1,1266938559731026;
763;1,5;0,9314491941361819;
764;1,5;0,8788538489047452;
765;1,5;0,8934549106203559;
766;1,5;0,894772885305534;
767;1,5;0,8499989763502397;
768;1,5;1,1104887756736945;
769;1,5;1,2358444954992744;
770;1,5;1,1127908467736511;
771;1,5;1,1247916300173828;
772;1,5;1,058372179863638;
773;1,5;0,9853698802486223;
774;1,5;1,1484656424638797;
775;1,5;1,0447748909272079;
776;1,5;1,0355433705729564;
777;1,5;0,9838017238142286;
778;1,5;1,058092432290321;
779;1,5;1,4510747743530348;
780;1,5;1,456271464556699;
781;1,5;1,0808504881109842;
782;1,5;1,0965724185962993;
783;1,5;1,2481044841972682;
784;1,5;1,3585438960476293;
785;1,5;1,5356270944363275;
786;1,5;1,1700722383498732;
787;1,5;0,9228174368401759;
788;1,5;0,9788944743184839;
789;1,5;1,0300034257912907;
790;1,5;1,2332379845058616;
791;1,5;1,2995537666856112;
792;1,5;1,181289082615964;
793;1,5;1,4164590665198071;
794;1,5;1,4496531942884219;
795;1,5;1,339262137219532;
796;1,5;1,4591921749051904;
797;1,5;1,5224038700772204;
798;1,5;1,3848508884107507;
799;1,5;1,0944777188810264;
800;1,5;1,19252057449484;
801;1,5;1,1953190159788865;
802;1,5;1,0713129056924833;
803;1,5;1,2597309344300842;
804;1,5;1,2815742421128014;
805;1,5;1,1407476627046147;
806;1,5;0,9389796753822459;
807;1,5;0,8194000255458556;
808;1,5;1,1393465455241414;
809;1,5;1,1487730660175564;
810;1,5;1,158641202976472;
811;1,5;1,0981833695792276;
812;1,5;0,963188669540397;
813;1,5;1,0402308973741825;
814;1,5;1,110385698060149;
815;1,5;1,2060810573894802;
816;1,5;0,9426553622728285;
817;1,5;0,9522327623304102;
818;1,5;1,0908908673296704;
819;1,5;0,9049381678449485;
820;1,5;0,8995708697038466;
821;1,5;0,9444085335100283;
822;1,5;0,9787381006122297;
823;1,5;1,1695689613731886;
824;1,5;1,3162196161528072;
825;1,5;1,4737554799186912;
826;1,5;1,370270344297426;
827;1,5;1,3042629917818733;
828;1,5;1,2066683308395743;
829;1,5;1,305702747405806;
830;1,5;1,4667574642377414;
831;1,5;1,0437638789222727;
832;1,5;1,2126955434423614;
833;1,5;1,1444531657251376;
834;1,5;0,9828722362652684;
835;1,5;1,1206716937713366;
836;1,5;1,3856048264438736;
837;1,5;1,228487737539072;
838;1,5;1,1851698674180875;
839;1,5;1,2615629938935708;
840;1,5;1,0214286986635444;
841;1,5;1,1617619536674735;
842;1,5;0,862955599860632;
843;1,5;0,8802447253231613;
844;1,5;0,9256752236073869;
845;1,5;1,253344918892408;
846;1,5;1,2876895914506332;
847;1,5;1,1125917237338487;
848;1,5;0,9486050539565721;
849;1,5;0,8248064445406883;
850;1,5;0,8666394049933857;
851;1,5;0,9626195771631368;
852;1,5;0,9295595722168261;
853;1,5;1,0609345796338823;
854;1,5;1,0714998099822466;
855;1,5;0,9664864995132096;
856;1,5;0,9494255443747058;
857;1,5;0,9370134399896758;
858;1,5;0,8565611199442161;
859;1,5;1,1436883536348925;
860;1,5;1,3931580566455286;
861;1,5;1,1236348323493177;
862;1,5;1,1904003806123145;
863;1,5;1,2440386790943616;
864;1,5;1,2078871149012798;
865;1,5;1,3205053433025344;
866;1,5;1,1963363729111893;
867;1,5;1,2337592548155298;
868;1,5;1,003588129855583;
869;1,5;1,0288480584223474;
870;1,5;1,1981219953612354;
871;1,5;1,0375488930192598;
872;1,5;1,053621349730441;
873;1,5;1,1448100777917003;
874;1,5;0,8975421994993328;
875;1,5;1,1273406080569068;
876;1,5;1,2374313932330083;
877;1,5;1,289173357279495;
878;1,5;1,2133738686331565;
879;1,5;1,1531763020954506;
880;1,5;1,1809136223348182;
881;1,5;1,2501484693909253;
882;1,5;1,3688545918805066;
883;1,5;1,3887394830944324;
884;1,5;1,6577823221118373;
885;1,5;1,442668716085843;
886;1,5;1,4926446013187666;
887;1,5;1,099971617935991;
888;1,5;1,2019327525337637;
889;1,5;1,162903522702847;
890;1,5;1,0656224736323974;
891;1,5;1,20675949104291;
892;1,5;1,0755062717416137;
893;1,5;1,04129259997651;
894;1,5;0,9744668818040447;
895;1,5;0,936909967581362;
896;1,5;1,083687623648746;
897;1,5;1,0955466980051771;
898;1,5;1,00940540653155;
899;1,5;1,0732966331640355;
900;1,5;1,0495116521256629;
901;1,5;1,1040450381323692;
902;1,5;1,2880336319799608;
903;1,5;1,2263621810715066;
904;1,5;1,2755563630865399;
905;1,5;1,2223886918847835;
906;1,5;1,1619288921242943;
907;1,5;0,9856209253170446;
908;1,5;1,2144493999880976;
909;1,5;1,1180830988482058;
910;1,5;1,0406216333523823;
911;1,5;1,1863655368091595;
912;1,5;1,2194329725606716;
913;1,5;1,1944360519374206;
914;1,5;1,088688153861751;
915;1,5;1,3293868249529932;
916;1,5;1,4817216869125895;
917;1,5;1,242909572188373;
918;1,5;1,233432319561198;
919;1,5;1,3007412802431475;
920;1,5;1,2255865183398271;
921;1,5;1,2872000172597156;
922;1,5;1,207753902820696;
923;1,5;1,0907147590012214;
924;1,5;0,8681986971270764;
925;1,5;0,862955473312849;
926;1,5;0,9156038763379482;
927;1,5;0,919096593509412;
928;1,5;0,990877357707813;
929;1,5;1,0319335826411318;
930;1,5;1,1066704914775907;
931;1,5;1,2730395494759155;
932;1,5;1,2192062600936284;
933;1,5;1,2395768779870933;
934;1,5;1,0310139556992903;
935;1,5;0,9987272514094523;
936;1,5;1,0626016785175303;
937;1,5;1,14711394228867;
938;1,5;1,021796798774995;
939;1,5;0,9904733712549924;
940;1,5;0,9444984819574592;
941;1,5;0,9836604307225802;
942;1,5;1,0781717795174763;
943;1,5;0,904966851741351;
944;1,5;0,9922983987254214;
945;1,5;1,0220562398899864;
946;1,5;0,9739928586320047;
947;1,5;1,0850004189313789;
948;1,5;1,1992146654404647;
949;1,5;1,3612955503084414;
950;1,5;1,169234161406723;
951;1,5;0,9937700355170427;
952;1,5;1,2173441805646097;
953;1,5;1,4329971123259837;
954;1,5;1,4827809365018836;
955;1,5;1,474115005933347;
956;1,5;0,9103016837172699;
957;1,5;0,6962623959728007;
958;1,5;1,030974833182124;
959;1,5;1,217281271195739;
960;1,5;1,2973307570627228;
961;1,5;1,3623118068581692;
962;1,5;1,0901717020409298;
963;1,5;0,9557742413310365;
964;1,5;1,1407852455108154;
965;1,5;1,2724900243961985;
966;1,5;1,525996933931812;
967;1,5;1,41100522339278;
968;1,5;1,5724658854200464;
969;1,5;1,223931967966386;
970;1,5;0,9074349965415937;
971;1,5;0,8123829313013252;
972;1,5;0,8929233439133059;
973;1,5;0,9412759183762873;
974;1,5;0,8483337758694586;
975;1,5;1,183298593796624;
976;1,5;1,1477897519826075;
977;1,5;1,3766349143011034;
978;1,5;1,352969999840757;
979;1,5;1,412964593642488;
980;1,5;1,2281857709485695;
981;1,5;1,299813274284162;
982;1,5;1,2891220500042644;
983;1,5;1,247813720022304;
984;1,5;1,3468252308683195;
985;1,5;1,3684458341142574;
986;1,5;1,2363464402974451;
987;1,5;1,1915047502142642;
988;1,5;1,1912028100118588;
989;1,5;1,1543301413842393;
990;1,5;1,2267436052115215;
991;1,5;1,3754544247158649;
992;1,5;1,0758466474435555;
993;1,5;0,9077726667584253;
994;1,5;1,0789864915207343;
995;1,5;1,1190166907514354;
996;1,5;1,1422775970260375;
997;1,5;1,1514843958264704;
998;1,5;1,193104738493202;
999;1,5;1,2321370898696522;
1000;1,5;0,9678523466419622;
1001;1,5;1,0553855629794464;
1002;1,5;1,1156161354324288;
1003;1,5;1,184706179196726;
1004;1,5;1,1631623685149712;
1005;1,5;1,0129464570508737;
1006;1,5;1,0035824744328739;
1007;1,5;1,0052349053811296;
1008;1,5;0,8921873581226528;
1009;1,5;1,0405955483454652;
1010;1,5;1,0645925241405647;
1011;1,5;1,107859836860496;
1012;1,5;0,9670679368766703;
1013;1,5;1,0563465662670088;
1014;1,5;0,8844675462391042;
1015;1,5;0,8627324579008911;
1016;1,5;0,8036871279042347;
1017;1,5;0,9274575550734506;
1018;1,5;1,114811798410104;
1019;1,5;1,1465870764035317;
1020;1,5;1,1317243306928126;
1021;1,5;1,0101079485654239;
1022;1,5;1,096289765825682;
1023;1,5;1,1030201594952027;
1024;1,5;1,3795008482480293;
1025;1,5;1,544752050058394;
1026;1,5;1,3429569922143743;
1027;1,5;1,2607718539711654;
1028;1,5;1,3187638056316644;
1029;1,5;1,2832992329362765;
1030;1,5;1,0866054150233553;
1031;1,5;1,1991660881374626;
1032;1,5;1,282659017587547;
1033;1,5;1,216567094487697;
1034;1,5;0,9319788492182559;
1035;1,5;1,0516315933564375;
1036;1,5;0,9807375888127793;
1037;1,5;1,0435461930775591;
1038;1,5;1,154747800217464;
1039;1,5;1,125153192830363;
1040;1,5;0,9029501279903485;
1041;1,5;0,9010249284447194;
1042;1,5;1,071778039956778;
1043;1,5;1,1495138496952186;
1044;1,5;1,0171680814802575;
1045;1,5;0,8806549432460302;
1046;1,5;0,9977619645992805;
1047;1,5;0,8170563572440624;
1048;1,5;0,9315953066094059;
1049;1,5;0,9999817335183326;
1050;1,5;0,9956623140882801;
1051;1,5;1,0185036779225012;
1052;1,5;1,2137490556103543;
1053;1,5;1,1474197020113723;
1054;1,5;1,1037806678315645;
1055;1,5;1,1814065322656881;
1056;1,5;1,0148364594040502;
1057;1,5;1,3579805147209703;
1058;1,5;1,5653454377176972;
1059;1,5;1,6962184785817909;
1060;1,5;1,7368634560248213;
1061;1,5;1,3017244446140783;
1062;1,5;1,3559737265809697;
1063;1,5;1,302332403100196;
1064;1,5;1,097566051125656;
1065;1,5;1,1233570415094865;
1066;1,5;1,1796071695059855;
1067;1,5;1,0924525213357208;
1068;1,5;0,8562303284972864;
1069;1,5;0,8794151772466711;
1070;1,5;1,1735753388933554;
1071;1,5;1,0565868262605826;
1072;1,5;1,3156206554974152;
1073;1,5;1,1200810288088427;
1074;1,5;1,0598002745560022;
1075;1,5;1,2420863681086898;
1076;1,5;0,9118071523186688;
1077;1,5;0,7784700789680915;
1078;1,5;0,932276537157664;
1079;1,5;1,0351566688410099;
1080;1,5;1,0800787129897178;
1081;1,5;0,9768156106406407;
1082;1,5;0,8752701600654361;
1083;1,5;0,9859528348750343;
1084;1,5;0,7997638068501521;
1085;1,5;0,8969166463229725;
1086;1,5;0,8583285427782372;
1087;1,5;1,004338274675322;
1088;1,5;0,8800934869598909;
1089;1,5;1,0304753224461387;
1090;1,5;1,2831573650432007;
1091;1,5;1,4997086003513866;
1092;1,5;1,4619940477943123;
1093;1,5;1,414710149055961;
1094;1,5;1,2437736604845187;
1095;1,5;1,2320137288100068;
1096;1,5;1,1502809077351686;
1097;1,5;1,0239218007154538;
1098;1,5;1,2038278648415939;
1099;1,5;1,1967569836930434;
1100;1,5;1,3321155633954402;
1101;1,5;1,5627703604448668;
1102;1,5;1,5086308405714266;
1103;1,5;1,304716954177583;
1104;1,5;0,9508614476925284;
1105;1,5;1,3394210911947237;
1106;1,5;1,2378058177259945;
1107;1,5;1,4000634858113308;
1108;1,5;1,2546079987039194;
1109;1,5;1,571868687091862;
1110;1,5;1,5050962027110442;
1111;1,5;1,3533048594179726;
1112;1,5;0,9577854806065493;
1113;1,5;1,0068676714798843;
1114;1,5;1,077846290806208;
1115;1,5;1,1453684739433614;
1116;1,5;1,0246357682750877;
1117;1,5;1,120251901598033;
1118;1,5;1,0958218352438154;
1119;1,5;1,0047323624123066;
1120;1,5;1,2358573954257346;
1121;1,5;1,1699592847047247;
1122;1,5;1,171724855895218;
1123;1,5;1,1362451169874772;
1124;1,5;1,376385855657811;
1125;1,5;1,1955720595645571;
1126;1,5;1,2025432280449082;
1127;1,5;1,043437421875619;
1128;1,5;1,421344543949974;
1129;1,5;1,323297407339992;
1130;1,5;1,2110692490277608;
1131;1,5;1,3910205502604431;
1132;1,5;1,2950241000620806;
1133;1,5;1,2660585688202135;
1134;1,5;0,9495662119231142;
1135;1,5;0,9919280499634043;
1136;1,5;1,0853123999858316;
1137;1,5;1,1608057873575295;
1138;1,5;1,3734951646292477;
1139;1,5;1,1993115735686553;
1140;1,5;1,5317031714838334;
1141;1,5;1,3830786533832777;
1142;1,5;1,2708502035610718;
1143;1,5;1,2449094225265738;
1144;1,5;1,3530052820398033;
1145;1,5;1,2794554562807794;
1146;1,5;1,1857915472508354;
1147;1,5;1,2403207853073386;
1148;1,5;1,3935064288480274;
1149;1,5;1,35891731419705;
1150;1,5;1,2700375643659423;
1151;1,5;0,9890780589463088;
1152;1,5;0,8506165413447289;
1153;1,5;0,8614907032526397;
1154;1,5;0,9574331327301591;
1155;1,5;0,9961124526300899;
1156;1,5;1,0992420549233253;
1157;1,5;1,1237961247458068;
1158;1,5;1,1358277839871258;
1159;1,5;1,3117205352570116;
1160;1,5;1,3385882732170549;
1161;1,5;1,3095500363166748;
1162;1,5;1,3814619301641273;
1163;1,5;1,3547974838337806;
1164;1,5;1,1658480333282004;
1165;1,5;1,0865321386455797;
1166;1,5;0,7699912774366138;
1167;1,5;1,0032476492701978;
1168;1,5;1,0217191457947186;
1169;1,5;0,9925687688274792;
1170;1,5;1,079962120535457;
1171;1,5;0,9661326931845093;
1172;1,5;1,3024815038181834;
1173;1,5;1,362973822039579;
1174;1,5;1,4787792443870837;
1175;1,5;1,2873826635752852;
1176;1,5;1,2100301430377998;
1177;1,5;1,0286820139687332;
1178;1,5;0,8630714972970454;
1179;1,5;0,7443996502528863;
1180;1,5;1,0161495007436878;
1181;1,5;0,8635907553297896;
1182;1,5;0,9146831794556743;
1183;1,5;1,0514818135669741;
1184;1,5;1,2279937754667996;
1185;1,5;1,2401116788064455;
1186;1,5;1,2798271856460262;
1187;1,5;1,0572743898975066;
1188;1,5;1,146126539757343;
1189;1,5;1,1001117874895736;
1190;1,5;1,295977492189916;
1191;1,5;1,4461052128473546;
1192;1,5;1,3077121352088004;
1193;1,5;1,3587934032523818;
1194;1,5;1,2834204309721484;
1195;1,5;1,0769860121962025;
1196;1,5;1,4624919467186548;
1197;1,5;1,3465146283012686;
1198;1,5;1,2036350399765652;
1199;1,5;1,087442608880263;
1200;1,5;1,2207949351300085;
1201;1,5;0,9387643628264821;
1202;1,5;0,9654285683649023;
1203;1,5;1,1104953143767575;
1204;1,5;1,217770712909402;
1205;1,5;1,1269958447582207;
1206;1,5;1,3674130046212387;
1207;1,5;1,3762691722485638;
1208;1,5;1,267903363199699;
1209;1,5;1,2611594004810875;
1210;1,5;1,0817440261284104;
1211;1,5;1,0589771095444842;
1212;1,5;1,0722955549215218;
1213;1,5;1,1492610277630724;
1214;1,5;1,0696803488559161;
1215;1,5;1,2177077455143095;
1216;1,5;1,1511377071571127;
1217;1,5;1,1844463521293842;
1218;1,5;1,1516495206474142;
1219;1,5;1,2149574988791385;
1220;1,5;1,1873730850445086;
1221;1,5;1,091858623825419;
1222;1,5;0,9891390300957;
1223;1,5;1,0752134183696027;
1224;1,5;1,3039009091867109;
1225;1,5;1,4306303429997693;
1226;1,5;1,4364694448898758;
1227;1,5;1,3119318989684383;
1228;1,5;1,1937835028939325;
1229;1,5;1,036533231653389;
1230;1,5;1,1584086252585233;
1231;1,5;1,2233637474899697;
1232;1,5;0,9689612519790357;
1233;1,5;0,8609611656705934;
1234;1,5;0,9746257247882657;
1235;1,5;1,0302283037570446;
1236;1,5;1,2060936175999584;
1237;1,5;1,1464180310656367;
1238;1,5;1,2242899096388342;
1239;1,5;1,081180555096053;
1240;1,5;1,0861367508749717;
1241;1,5;1,029392483962826;
1242;1,5;0,8613175938175257;
1243;1,5;0,9577462458531953;
1244;1,5;1,1168124697694208;
1245;1,5;1,2829619126322638;
1246;1,5;1,6185567757202093;
1247;1,5;1,50393895245303;
1248;1,5;1,2279964882863188;
1249;1,5;1,2471104970624367;
1250;1,5;1,2361187703114211;
1251;1,5;1,4124621952227152;
1252;1,5;1,4411662046776266;
1253;1,5;1,1239760665832348;
1254;1,5;0,7649556431723645;
1255;1,5;0,9118186592268226;
1256;1,5;0,9601966048773024;
1257;1,5;1,0217411779731407;
1258;1,5;1,1220881427382392;
1259;1,5;0,9592292850850035;
1260;1,5;0,8878305480377091;
1261;1,5;0,94411667998094;
1262;1,5;0,999359576111243;
1263;1,5;0,9980558438219682;
1264;1,5;0,9843844756011281;
1265;1,5;1,1146462431458528;
1266;1,5;0,8305608791702627;
1267;1,5;0,9906013562792595;
1268;1,5;0,9621629725823612;
1269;1,5;1,0452861750331688;
1270;1,5;1,163781586925506;
1271;1,5;1,2510583199497072;
1272;1,5;1,0456065036173863;
1273;1,5;1,153228858401847;
1274;1,5;1,3236472809015087;
1275;1,5;1,1821151357448945;
1276;1,5;1,1268066926949445;
1277;1,5;1,0429091481927906;
1278;1,5;1,0881973259222517;
1279;1,5;1,1066569071689747;
1280;1,5;1,2485167814742915;
1281;1,5;1,4070849847767017;
1282;1,5;1,0718569877991762;
1283;1,5;1,234209109613833;
1284;1,5;1,1025731611287624;
1285;1,5;1,1996370880232405;
1286;1,5;1,0954066204165536;
1287;1,5;1,146623350759696;
1288;1,5;1,2308486580378653;
1289;1,5;1,2096344750932788;
1290;1,5;0,8493019989230267;
1291;1,5;0,9239960612127924;
1292;1,5;0,8778177034886651;
1293;1,5;1,0147269946910598;
1294;1,5;0,8817705522592975;
1295;1,5;0,855130498024486;
1296;1,5;0,978793765711623;
1297;1,5;0,945737687155496;
1298;1,5;1,186427213690284;
1299;1,5;1,269513412420753;
1300;1,5;1,4689626510352993;
1301;1,5;1,138002319236929;
1302;1,5;0,987752171124293;
1303;1,5;0,8271791219800241;
1304;1,5;0,7397357230628785;
1305;1,5;0,7963314963978995;
1306;1,5;0,9491166157555588;
1307;1,5;1,0476793868733139;
1308;1,5;0,9909858425713377;
1309;1,5;1,102945215282479;
1310;1,5;1,056432935478416;
1311;1,5;1,0503014470483405;
1312;1,5;1,056010812366476;
1313;1,5;1,0177844811373047;
1314;1,5;0,9617284688532095;
1315;1,5;1,1086660621494357;
1316;1,5;1,2820461816740343;
1317;1,5;1,335295798869872;
1318;1,5;0,9721514076377711;
1319;1,5;1,1913288744519008;
1320;1,5;1,0058554684702363;
1321;1,5;1,1644449514870139;
1322;1,5;1,0472942667746812;
1323;1,5;1,0320224209503754;
1324;1,5;0,9981643010767903;
1325;1,5;1,1323226763905758;
1326;1,5;1,075761316596583;
1327;1,5;1,3598625169428016;
1328;1,5;1,2271344170641736;
1329;1,5;1,4672551720385094;
1330;1,5;1,1840308902333097;
1331;1,5;1,1350105432603952;
1332;1,5;1,1915469408096813;
1333;1,5;1,4131810740248194;
1334;1,5;1,1815200550785216;
1335;1,5;1,0781328833339325;
1336;1,5;0,8971361624384311;
1337;1,5;1,1063490142580257;
1338;1,5;1,2370293729506436;
1339;1,5;1,2366703300294668;
1340;1,5;1,3350883298293443;
1341;1,5;1,0641825401343974;
1342;1,5;1,0759531906920785;
1343;1,5;1,3383520046784243;
1344;1,5;1,6326265545100749;
1345;1,5;1,715599147789653;
1346;1,5;1,5313110541424269;
1347;1,5;1,5365690063675468;
1348;1,5;1,3953341832822828;
1349;1,5;1,4182612482202066;
1350;1,5;1,0738579031039035;
1351;1,5;1,0928505677063869;
1352;1,5;1,09336294649207;
1353;1,5;1,135674376288523;
1354;1,5;1,4298869759848598;
1355;1,5;1,466030215118806;
1356;1,5;1,457547963678493;
1357;1,5;1,3876559707075724;
1358;1,5;1,2722013627733384;
1359;1,5;1,4465675293187845;
1360;1,5;1,3108594517664902;
1361;1,5;1,5508289077306756;
1362;1,5;1,3909610546115403;
1363;1,5;1,1194602371184124;
1364;1,5;0,9760941214358041;
1365;1,5;0,8351925692408835;
1366;1,5;1,0211610158338866;
1367;1,5;1,0647436126520677;
1368;1,5;1,0989085706023805;
1369;1,5;1,2035291497978737;
1370;1,5;1,0716709174604737;
1371;1,5;1,2382479113550304;
1372;1,5;1,1589090734458456;
1373;1,5;1,1103184267382844;
1374;1,5;0,8817467218354053;
1375;1,5;1,126138726782662;
1376;1,5;1,030092859159532;
1377;1,5;1,1898653112570978;
1378;1,5;1,0535377977705667;
1379;1,5;1,1181765719054015;
1380;1,5;0,9508742452602367;
1381;1,5;0,9504532649129761;
1382;1,5;1,278333845789399;
1383;1,5;1,0986412368629501;
1384;1,5;1,0725921390001325;
1385;1,5;0,8994927179817616;
1386;1,5;1,1447786762954453;
1387;1,5;1,130979428618857;
1388;1,5;1,0796300522844922;
1389;1,5;1,160861429142913;
1390;1,5;1,2690518367753973;
1391;1,5;1,4456389216502983;
1392;1,5;1,2484441686392875;
1393;1,5;1,3671129452911588;
1394;1,5;1,3690805644055675;
1395;1,5;1,375387602938803;
1396;1,5;1,410531912755021;
1397;1,5;1,2562978716173032;
1398;1,5;0,9251762353348937;
1399;1,5;0,943883099522414;
1400;1,5;0,7869384126448388;
1401;1,5;0,9014491069658103;
1402;1,5;0,8711479036743803;
1403;1,5;1,0199960297497495;
1404;1,5;1,1782341264604221;
1405;1,5;1,1640095602991443;
1406;1,5;1,2847642512937705;
1407;1,5;1,1319167563967352;
1408;1,5;1,1756720843089197;
1409;1,5;1,20577125747687;
1410;1,5;1,2719108351308637;
1411;1,5;1,412874560911383;
1412;1,5;1,1968245955507284;
1413;1,5;1,2353154195022913;
1414;1,5;1,2436814948338732;
1415;1,5;1,302575118864391;
1416;1,5;1,392750466154815;
1417;1,5;1,4700432274060367;
1418;1,5;1,220901185683567;
1419;1,5;1,1766571975585103;
1420;1,5;1,354000195282602;
1421;1,5;1,1370166325750726;
1422;1,5;1,3948105356738332;
1423;1,5;1,527596937757776;
1424;1,5;1,697884626839499;
1425;1,5;1,256784817410146;
1426;1,5;1,1906463433505656;
1427;1,5;1,2489722151863605;
1428;1,5;1,2333618725771076;
1429;1,5;0,9687374984563792;
1430;1,5;1,0196444818265242;
1431;1,5;1,0018478609029513;
1432;1,5;0,8725809964922095;
1433;1,5;1,0203669841721168;
1434;1,5;0,8066378015917263;
1435;1,5;0,7985793426556747;
1436;1,5;0,8264259563323317;
1437;1,5;0,9460979687983129;
1438;1,5;0,8617095915915776;
1439;1,5;0,9374173435905193;
1440;1,5;1,0141960603647597;
1441;1,5;1,21926572670633;
1442;1,5;1,2100905693819166;
1443;1,5;1,150178722112414;
1444;1,5;1,1732103369846445;
1445;1,5;0,9141998794333858;
1446;1,5;0,7762954770393229;
1447;1,5;1,0258986896221327;
1448;1,5;1,3138244122494802;
1449;1,5;1,3129456349413313;
1450;1,5;1,4639096144642214;
1451;1,5;1,6802181943739738;
1452;1,5;1,6659242492466468;
1453;1,5;1,216676145745433;
1454;1,5;1,1336278817046028;
1455;1,5;1,2238319473774122;
1456;1,5;1,323377151442434;
1457;1,5;1,4163920393758087;
1458;1,5;1,2762381359577792;
1459;1,5;1,2378201262926742;
